date_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,qty_transactions,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2021-08-15 10:00:00,0.4304599315187637,0.4278190117324998,0.4470044192189009,0.4272001243611916,0.01541193805349689,0.6220238095238102,0.015752134105141306,0.019551711536118895,0.01701776637542002,0.01656960289252392,0.0
2021-08-15 11:00:00,0.42806495381222465,0.4273189847175334,0.4441174567083841,0.4272399966588025,0.030074992381586712,0.6221382783882845,0.03073624061361922,0.034474357412595934,0.03537774160453694,0.03443680833000006,0.0
2021-08-15 12:00:00,0.4280112558910151,0.4257976418936089,0.444813737066855,0.42427455761307264,0.018824212336984395,0.6222527472527517,0.019203912378480226,0.02351078085028627,0.015366660852673037,0.014928978246785199,0.0
2021-08-15 13:00:00,0.42489400332876703,0.425598281447922,0.43957661465119435,0.42976583100555654,0.029087793893740645,0.6223672161172189,0.0296311813331077,0.045316116457546594,0.030145898605847973,0.029258559745808335,0.0
2021-08-15 14:00:00,0.4316627145332793,0.436661910698527,0.446176990999154,0.4260524078451522,0.060354965243356436,0.6224816849816861,0.062131850712329045,0.0744914118650262,0.0717271914689449,0.07028889945759974,0.0
2021-08-15 15:00:00,0.4265717482379269,0.42912198357890263,0.4475468389579973,0.43299094469838506,0.017301016508483806,0.6225961538461604,0.017695481878203696,0.024728956023876234,0.01687349244476066,0.01644130110553736,0.0
2021-08-15 16:00:00,0.43422206334136215,0.43267995469490095,0.4482404328612093,0.4261806048526604,0.022166621548467713,0.6227106227106276,0.0227485871338026,0.02880984285540261,0.025508770419417515,0.02492772839853562,0.0
2021-08-15 17:00:00,0.4271452823729137,0.4255720168973611,0.4432919822742798,0.4278077983652864,0.03465312135432172,0.6228250915750948,0.0353791319516868,0.04428066755999513,0.03325324245214501,0.03231745042387781,0.0
2021-08-15 18:00:00,0.4291394164422532,0.4314397676312678,0.4481400571238079,0.43600180788063336,0.06117666206248445,0.622939560439562,0.0627893900582938,0.056706054330612744,0.07492028177802443,0.07314906390668391,0.0
2021-08-15 19:00:00,0.43752284682680587,0.4352086055674844,0.45363678880676206,0.4372522334164679,0.019973293391200138,0.6230540293040292,0.02054261321968695,0.02777439395785114,0.02662111865146731,0.02607543673305496,0.0
2021-08-15 20:00:00,0.4398343784679909,0.44372082133501944,0.45801986267329164,0.4461957411843738,0.029768085402850357,0.6231684981685035,0.030874904409784305,0.04208795224753319,0.03317996158875291,0.032766335985068895,0.0
2021-08-15 21:00:00,0.44758654314968316,0.4487295961962927,0.4629534156446944,0.4499884042273721,0.02855524154635376,0.6232829670329707,0.029735253956499803,0.04129613838469972,0.03230848463458843,0.03204277831358091,0.0
2021-08-15 22:00:00,0.45160758466750417,0.4555716366867244,0.4724712824038402,0.45959030961848524,0.04487928805289065,0.6233974358974379,0.04708757261291285,0.06687781703008892,0.046647925027214494,0.04658536424258511,0.0
2021-08-15 23:00:00,0.4613289252298044,0.4568130744432415,0.473290895481016,0.4548185040771948,0.030927408466000634,0.6235119047619051,0.032456486247309374,0.036971616518455354,0.03382649005410889,0.033810363655023545,0.0
2021-08-16 00:00:00,0.4546474416343934,0.4694270625926762,0.4709710192533363,0.46799856964441244,0.1418585649764922,0.6236263736263794,0.15007131004715782,0.17651358265318554,0.16829430783168467,0.16938439045278747,0.0
2021-08-16 01:00:00,0.4697005067772829,0.4664336542444514,0.4881162209389651,0.47018145176045034,0.022976509376934445,0.6237408424908466,0.024332448268760683,0.03276891216956999,0.02416600406413894,0.02436627046731517,0.0
2021-08-16 02:00:00,0.4722825448478484,0.47388378161501477,0.48984312322403945,0.4788498911461041,0.07295543381078569,0.6238553113553138,0.07768629913563321,0.07187233524180778,0.07542265869111703,0.07641276747384654,0.0
2021-08-16 03:00:00,0.48013025653488584,0.47548191698200815,0.48387333119231,0.46314828128947005,0.06561921077269883,0.623969780219781,0.06959875665712842,0.07942502131806554,0.06318517603022357,0.06375061279087334,0.0
2021-08-16 04:00:00,0.4648591223692432,0.4632218749187049,0.4850854109604932,0.4642129725782058,0.03262906610226882,0.6240842490842553,0.03449656854594638,0.026860762577658667,0.03270855320864273,0.0329255069686129,0.0
2021-08-16 05:00:00,0.465835264861845,0.46500011006097375,0.4859677894014456,0.4698874566546487,0.02199401690540687,0.6241987179487225,0.023254341259016865,0.024058959678401756,0.027504432316042857,0.02769845555399347,0.0
2021-08-16 06:00:00,0.47108152655374813,0.46745847199348445,0.4812779711889885,0.4629249459515865,0.03498259151761959,0.6243131868131897,0.03695193342372051,0.03483980996467292,0.03204679883118705,0.032238662804923504,0.0
2021-08-16 07:00:00,0.46391903059369743,0.46190539558915633,0.4834193202535526,0.4618584881686527,0.012049543486074798,0.6244276556776569,0.012701198822146714,0.014130832013643561,0.013986558888421256,0.014047246639165017,0.0
2021-08-16 08:00:00,0.46324616790961815,0.45985601022966716,0.4759636742404352,0.4577756153645627,0.033190196004210464,0.6245421245421312,0.03488126241237363,0.04373248873187965,0.02865953140108792,0.028669547455353283,0.0
2021-08-16 09:00:00,0.45873377780758207,0.4547671910238271,0.47715182013449375,0.4576390905986927,0.016726686433614316,0.6246565934065984,0.017543780726301313,0.016262638567425998,0.017045539472507434,0.01702972067379689,0.0
2021-08-16 10:00:00,0.46070169317360776,0.4626180403943785,0.4812269285390691,0.4645329603843489,0.032000811233370494,0.6247710622710656,0.03375127857272402,0.029479839200877087,0.0358958781355117,0.03603626060214422,0.0
2021-08-16 11:00:00,0.46582770177435096,0.46560769666395196,0.4853354955227782,0.46672694617820243,0.019460469462079463,0.6248855311355328,0.020579013919222084,0.027226215129735658,0.020397079209780532,0.020545787102451474,0.0
2021-08-16 12:00:00,0.4689542821445084,0.4675887941919823,0.4802693293508671,0.4620760193113147,0.037210513289814603,0.625,0.039252855588069784,0.04257522231696918,0.04048314052498068,0.04064367380931987,0.0
2021-08-16 13:00:00,0.46319020106216013,0.45843047048064633,0.4596852207106161,0.4386535680280701,0.11182540272415024,0.6251144688644743,0.11635245934849174,0.13144110123035693,0.10059624828154812,0.09960004561222728,0.0
2021-08-16 14:00:00,0.4406227042878169,0.4387110459194392,0.4537816131675383,0.43094610148610113,0.06322149376804691,0.6252289377289415,0.06520284707506496,0.080582287732976,0.05463545755135535,0.05361441710334088,0.0
2021-08-16 15:00:00,0.4323055769702978,0.4332317603952591,0.4507141697082633,0.43745159490452235,0.0778539708227225,0.6253434065934087,0.08008346901835801,0.08977951029358022,0.07780403689546828,0.07616120646235756,0.0
2021-08-16 16:00:00,0.43898857318320783,0.4378313085449339,0.45690693752648315,0.4392998525482057,0.02186919421754533,0.6254578754578759,0.022581805842180624,0.026008039956145694,0.02686570547343053,0.026421552373841913,0.0
2021-08-16 17:00:00,0.44013992720276185,0.4377715254250856,0.4561884328563248,0.4420038504526389,0.017022631301781194,0.6255723443223502,0.01756203538044711,0.019978072846875382,0.0181007437924349,0.017798212865250643,0.0
2021-08-16 18:00:00,0.4421912886341418,0.44090025874334393,0.46087629728313906,0.44107871220554107,0.02245080644697663,0.6256868131868174,0.023252693853715072,0.027652576440492144,0.025609042517922714,0.025263618245780013,0.0
